ID,Link,Movie_Name,Tags
58,https://www.imdb.com/title/tt0183790/?ref_=sr_t_364,A Knight's Tale,"action adventur romanc heath ledger mark addi rufu sewel shannyn sossamon paul bettani laura fraser alan tudyk bérénice bejo scott handi jame purefoy leagh conwel christoph cazenov steven o'donnel jonathan slinger nick brimbl karel dobrý philip lenkowski roger ashton-griffith columbia pictur escap artist finestkind after hi master dies, a peasant squire, fuel by hi desir for food and glory, creat a new ident for himself as a knight. brian helgeland brian helgeland"
59,https://www.imdb.com/title/tt0104694/?ref_=sr_t_422,A League of Their Own,"comedi drama sport tom hank geena davi lori petti madonna rosi o'donnel megan cavanagh traci reiner bitti schram ann cusack ann ramsay freddi simpson rené coleman robin knight patti pelton kelli simpkin neezer tarleton conni pounds-taylor kathleen marshal columbia pictur parkway product dure world war ii, sister dotti and kit join the first femal profession basebal leagu and struggl to help it succeed amid their own grow rivalry. penni marshal kim wilson kelli candael lowel ganz babaloo mandel"
60,https://www.imdb.com/title/tt7405458/?ref_=sr_t_161,A Man Called Otto,"comedi drama tom hank mariana treviño rachel keller john higgin toni bingham lili kozub mack bayda cameron britton juanita jen peter lawson jone max pavel kailey hyman peter sipla patrick stanni allyson r. hood carl clemon connor mccanlu kristi nolen 2dux² artist film big indi pictur otto is a grump who' given up on life follow the loss of hi wife and want to end it all. when a young famili move in nearby, he meet hi match in quick-wit marisol, lead to a friendship that will turn hi world around. marc forster fredrik backman hann holm david mage"
61,https://www.imdb.com/title/tt0038733/?ref_=sr_t_64,A Matter of Life and Death,"drama fantasi romanc david niven kim hunter robert coot kathleen byron richard attenborough bonar colleano joan maud mariu gore roger livesey robert atkin bob robert edwin max betti potter abraham sofaer raymond massey robert arden robert beatti eric cawthorn the archer a british wartim aviat who cheat death must argu for hi life befor a celesti court, hope to prolong hi fledgl romanc with an american girl. michael powel emer pressburg michael powel emer pressburg"
62,https://www.imdb.com/title/tt2557490/?ref_=sr_t_497,A Million Ways to Die in the West,"adventur comedi seth macfarlan charliz theron liam neeson amanda seyfri giovanni ribisi neil patrick harri sarah silverman christoph hagen we studi matt clark evan jone aaron mcpherson rex linn brett rickabi alex borstein ralph garman john aylward jay patterson bluegrass film fuzzi door product media right capit (mrc) as a cowardli farmer begin to fall for the mysteri new woman in town, he must put hi newli found courag to the test when her husband, a notori gun-slinger, announc hi arrival. seth macfarlan seth macfarlan alec sulkin wellesley wild"
63,https://www.imdb.com/title/tt10925852/?ref_=sr_t_375,A Mouthful of Air,"drama amanda seyfri olivia katz christian kutz finn wittrock john herrera foster mosier maev mosier ami irv paul giamatti juan carlo hernández vinni anand jennif carpent darren goldstein monica eva foster cate elefant michael gaston josh hamilton west duchovni maven pictur templeheart film studio mao juli davi write bestsel children' book about unlock your fears, but ha yet to unlock her own. when her daughter is born, that trauma is brought to the fore, and with it, a crush battl to survive. ami koppelman ami koppelman ami koppelman"
64,https://www.imdb.com/title/tt0120770/?ref_=sr_t_183,A Night at the Roxbury,"comedi music romanc chri kattan will ferrel raquel gardner viveca paulin paulett braxton michael m. horton richard frances jennif coolidg michael clark duncan richard grieco trish ramish loni anderson dan hedaya gina mari roy jenkin meredith scott lynn kip king molli shannon broadway pictur paramount pictur snl studio two dim-wit brother dream of own their own danc club or at least get into the coolest and most exclus club in town, the roxbury. john fortenberri steve koren will ferrel chri kattan"
65,https://www.imdb.com/title/tt0087800/?ref_=sr_t_217,A Nightmare on Elm Street,"horror heather langenkamp johnni depp robert englund john saxon rone blakley amanda wyss jsu garcia charl fleischer joseph whipp lin shay joe unger mimi craven jack shea ed call sandi lipton david andrew jeff levin donna woodrum new line cinema media home entertain smart egg pictur teenag nanci thompson must uncov the dark truth conceal by her parent after she and her friend becom target of the spirit of a serial killer with a blade glove in their dreams, in which if they die, it kill them in real life. we craven we craven"
66,https://www.imdb.com/title/tt6644200/?ref_=sr_t_221,A Quiet Place,drama horror sci-fi emili blunt john krasinski millic simmond noah jupe cade woodward leon russom rhoda pell paramount pictur platinum dune sunday night a famili struggl for surviv in a world invad by blind alien creatur with ultra-sensit hearing. john krasinski bryan wood scott beck john krasinski bryan wood scott beck
67,https://www.imdb.com/title/tt8332922/?ref_=sr_t_255,A Quiet Place Part II,"drama horror mysteri & thriller sci-fi emili blunt millic simmond cillian murphi john krasinski noah jupe djimon hounsou okieriet onaodowan scoot mcnairi zachari goling blake delong stefania warwick alycia ripley cristali bonilla domon taggart sila pereira-olson alic sophi malyukova ashley dyke dean woodward paramount pictur platinum dune sunday night follow the event at home, the abbott famili now face the terror of the outsid world. forc to ventur into the unknown, they realiz the creatur that hunt by sound are not the onli threat lurk beyond the sand path. john krasinski john krasinski bryan wood scott beck"
68,https://www.imdb.com/title/tt13433802/?ref_=sr_t_11,A Quiet Place: Day One,drama horror mysteri & thriller sci-fi lupita nyong'o joseph quinn alex wolff djimon hounsou elian umuhir takunda khumalo alfi todd avi berri ronni le drew benjamin wong michael robert gavin fleme elijah ungvari alexand john thara schöön thea butler choy-l man schnitzel paramount pictur platinum dune sunday night a young woman name sam find herself trap in new york citi dure the earli stage of an invas by alien creatur with ultra-sensit hearing. michael sarnoski michael sarnoski john krasinski michael sarnoski bryan wood scott beck
69,https://www.imdb.com/title/tt7139936/?ref_=sr_t_354,A Rainy Day in New York,comedi romanc timothé chalamet ell fan liev schreiber suzann smith olivia boreham-w ben warheit griffin newman selena gomez gu birney elijah booth will roger annaleigh ashford jude law frank marzullo kirbi mitchel rebecca hall mari boyer ted neustadt gravier product perdido product a young coupl arriv in new york for a weekend where they are met with bad weather and a seri of adventures. woodi allen woodi allen
70,https://www.imdb.com/title/tt1832382/?ref_=sr_t_470,A Separation,drama payman maadi leila hatami sareh bayat shahab hosseini sarina farhadi babak karimi ali-asghar shahbazi kimia hosseini shirin yazdanbakhsh merila zare'i mohammadhasan asghari shirin azimiyannezhad hamid dadju mohammad ebrahimian samad farhang ali fattahi nafis ghodrati roya hosseini asghar farhadi product dreamlab film mpa apsa academi film fund a marri coupl are face with a difficult decis - to improv the life of their child by move to anoth countri or to stay in iran and look after a deterior parent who ha alzheimer' disease. asghar farhadi asghar farhadi
71,https://www.imdb.com/title/tt0339291/?ref_=sr_t_76,A Series of Unfortunate Events,"adventur comedi drama fantasi kid & famili jim carrey jude law meryl streep liam aiken emili brown kara hoffman shelbi hoffman timothi spall catherin o'hara billi connolli lui guzmán jami harri craig ferguson jennif coolidg jane adam cedric the entertain bob clendenin lenni clark paramount pictur dreamwork pictur nickelodeon movi when a massiv fire kill their parents, three children are deliv to the custodi of cousin and stage actor count olaf, who is secretli plot to steal their parents' vast fortune. brad silberl robert gordon daniel handler"
72,https://www.imdb.com/title/tt1019452/?ref_=sr_t_400,A Serious Man,"comedi drama michael stuhlbarg richard kind sari lennick fred melam aaron wolff jessica mcmanu peter breitmay brent braunschweig david kang benjamin portno jack swiler andrew s. lentz jon kaminski jr. ari hoptman alan mandel ami landeck georg wyner michael tezla focu featur studiocan rel media larri gopnik, a midwestern physic teacher, watch hi life unravel over multipl sudden incidents. despit seek mean and answer amidst hi turmoils, he seem to keep sinking. ethan coen joel coen joel coen ethan coen"
73,https://www.imdb.com/title/tt7040874/?ref_=sr_t_70,A Simple Favor,"comedi mysteri & thriller anna kendrick blake live henri gold andrew rannel ian ho joshua satin glenda braganza kelli mccormack aparna nancherla jiah mavji ava laframbois dustin milligan daniel bourgon gia sandhu lila yee zach smadu andrew moodi sugenja sri bron studio creativ wealth media financ feigco entertain stephani is a singl mother with a parent vlog who befriend emily, a secret upper-class woman who ha a child at the same elementari school. when emili goe missing, stephani take it upon herself to investigate. paul feig darcey bell jessica sharzer"
74,https://www.imdb.com/title/tt0120324/?ref_=sr_t_281,A Simple Plan,"comedi drama mysteri & thriller bill paxton billi bob thornton bridget fonda brent brisco jack walsh chelci ross becki ann baker gari cole bob davi peter syvertsen tom carey john paxton mari mathay paul mager joan steffand jill sayr wayn a. evenson tim storm british broadcast corpor (bbc) h2l media group mutual film compani two brother and a friend, all blue-collar workers, come across million of dollar in lost cash and make a plan to keep their find from the authorities, but it isn't long befor complic and mistrust weav their way into the plan. sam raimi scott b. smith scott b. smith"
75,https://www.imdb.com/title/tt1517451/?ref_=sr_t_154,A Star Is Born,drama music romanc ladi gaga bradley cooper sam elliott greg grunberg andrew dice clay rafi gavron anthoni ramo dave chappel alec baldwin marlon william brandi carlil ron rifkin barri shabaka henley michael d. robert michael harney rebecca field derek kevin jone willam belli warner bros. live nation product metro-goldwyn-may (mgm) a musician help a young singer find fame as age and alcohol send hi own career into a downward spiral. bradley cooper eric roth bradley cooper will fetter moss hart john gregori dunn joan didion frank pierson william a. wellman robert carson
76,https://www.imdb.com/title/tt3606888/?ref_=sr_t_459,A Street Cat Named Bob,"drama kid & famili luke treadaway bob the cat ruta gedminta joann froggatt anthoni head darren evan toni jayawardena adam rich llewella gideon lorrain ashbourn akbar kurtha john henshaw beth goddard ivana basic jessica woodland mark behan gari hugh nina wadia studio pictur hindsight media iri product the true feel-good stori of how jame bowen, a busker and recov drug addict, ha hi life transform when he meet a stray ginger cat. base on the intern best sell book. roger spottiswood jame bowen garri jenkin tim john maria nation"
77,https://www.imdb.com/title/tt0044081/?ref_=sr_t_76,A Streetcar Named Desire,drama vivien leigh marlon brando kim hunter karl malden rudi bond nick denni peg hillia wright king richard garrick ann dere edna thoma mickey kuhn jame adamson iren allen mel archer joe bacon walter bacon dahn ben amotz charl k. feldman group warner bros. disturb blanch duboi move in with her sister in new orlean and is torment by her brutish brother-in-law while her realiti crumbl around her. elia kazan tennesse william oscar saul tennesse william charl goldblat mauri puget
